"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","11 Nov 2018","39","102.19","101.91","0.32","-0.81","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","40","102.62","102.01","0.22","-0.38","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","41","105.17","104.56","0.22","-0.38","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","42","104.70","103.62","0.54","-0.23","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","43","107.08","105.94","0.51","-0.13","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","44","106.54","106.00","0.50","-0.73","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","45","106.52","105.45","0.51","-0.21","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","46","106.98","105.98","0.52","-0.29","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","47","105.06","104.00","0.22","0.07","0.00","0.20","0.3016","0.0037","0.2621"
"WEP","11 Nov 2018","48","102.88","101.88","0.22","0.02","0.00","0.20","0.3016","0.0037","0.2621"
