"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","22 Nov 2018","7","42.13","40.97","0.29","0.13","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","8","41.60","40.44","0.29","0.13","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","9","39.49","38.41","0.29","0.04","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","10","41.43","40.42","0.24","0.03","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","11","85.91","84.61","0.24","0.32","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","12","93.88","92.69","0.40","0.04","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","13","97.09","96.00","0.48","-0.13","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","14","97.30","96.99","0.45","-0.89","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","15","98.00","97.66","0.56","-0.97","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","16","101.81","101.37","0.63","-0.93","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","17","105.00","104.38","0.71","-0.83","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","18","106.24","105.42","0.72","-0.64","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","19","107.26","107.20","0.24","-0.92","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","20","111.46","110.93","0.32","-0.53","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","21","117.90","117.81","0.38","-1.03","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","22","117.98","117.85","0.29","-0.91","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","23","118.00","117.85","0.29","-0.88","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","24","114.21","114.12","0.22","-0.88","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","25","111.23","111.22","0.18","-0.92","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","26","113.17","113.11","0.21","-0.89","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","27","115.21","115.27","0.23","-1.04","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","28","113.21","113.15","0.27","-0.95","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","29","112.82","112.43","0.35","-0.71","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","30","111.32","111.30","0.21","-0.94","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","31","111.28","111.29","0.19","-0.94","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","32","110.57","110.60","0.18","-0.95","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","33","110.05","110.06","0.24","-0.99","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","34","107.91","107.99","0.38","-1.20","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","35","104.92","105.15","0.39","-1.36","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","36","106.41","106.68","0.43","-1.45","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","37","105.75","106.09","0.27","-1.36","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","38","109.80","110.30","0.32","-1.56","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","39","112.07","112.38","0.32","-1.38","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","40","112.23","112.38","0.27","-1.17","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","41","109.94","110.09","0.25","-1.14","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","42","105.97","106.10","0.20","-1.07","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","43","103.76","103.97","0.16","-1.11","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","44","102.84","103.01","0.15","-1.06","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","45","101.68","101.64","0.09","-0.80","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","46","99.51","99.37","0.07","-0.67","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","47","100.66","100.49","0.10","-0.67","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","22 Nov 2018","48","98.73","98.40","0.05","-0.47","0.00","0.20","0.3016","0.0034","0.2384"
"WEP","23 Nov 2018","1","101.20","100.88","0.03","-0.45","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","2","101.50","100.79","0.14","-0.17","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","3","97.55","97.04","0.05","-0.28","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","4","96.31","95.80","0.04","-0.27","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","5","95.15","94.57","0.18","-0.34","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","6","94.04","93.61","0.05","-0.36","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","7","93.21","92.76","0.05","-0.34","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","8","93.07","92.66","0.04","-0.37","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","9","92.85","92.66","0.04","-0.59","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","10","94.11","93.59","0.04","-0.26","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","11","96.11","95.51","0.05","-0.19","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","12","96.66","95.93","0.28","-0.29","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","13","101.39","100.73","0.42","-0.50","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","14","101.07","100.89","0.42","-0.98","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","15","100.31","100.69","0.25","-1.37","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","16","104.98","104.88","0.32","-0.97","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","17","114.31","113.92","0.38","-0.73","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","18","114.11","113.88","0.40","-0.91","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","19","111.99","111.28","0.32","-0.35","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","20","112.98","112.69","0.30","-0.75","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","21","114.88","114.80","0.28","-0.94","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","22","118.04","117.85","0.29","-0.84","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","23","117.91","117.85","0.29","-0.97","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","24","114.06","114.06","0.22","-0.96","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","25","112.44","112.72","0.20","-1.23","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","26","112.21","112.70","0.20","-1.43","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","27","115.98","116.63","0.22","-1.61","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","28","117.28","117.83","0.28","-1.57","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","29","116.65","116.67","0.32","-1.08","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","30","115.77","115.38","0.24","-0.59","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","31","114.55","114.07","0.22","-0.48","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","32","114.23","114.03","0.22","-0.76","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","33","113.19","112.66","0.24","-0.45","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","34","109.01","108.81","0.34","-0.88","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","35","108.82","109.21","0.31","-1.44","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","36","104.75","105.20","0.43","-1.62","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","37","108.66","109.43","0.26","-1.77","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","38","109.80","110.11","0.27","-1.32","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","39","110.41","110.24","0.27","-0.84","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","40","110.09","110.03","0.29","-0.97","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","41","106.39","106.21","0.21","-0.77","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","42","103.97","103.99","0.18","-0.94","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","43","103.37","103.48","0.18","-1.04","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","44","101.64","101.76","0.17","-1.03","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","45","101.50","101.02","0.24","-0.50","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","46","103.16","102.63","0.23","-0.44","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","47","102.18","101.66","0.23","-0.45","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","23 Nov 2018","48","101.53","100.94","0.21","-0.36","0.00","0.20","0.3016","0.0034","0.2361"
"WEP","24 Nov 2018","1","103.46","102.91","0.36","-0.56","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","2","102.64","101.90","0.24","-0.26","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","3","100.82","99.85","0.27","-0.06","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","4","99.66","98.83","0.23","-0.15","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","5","98.52","97.86","0.29","-0.39","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","6","97.68","96.95","0.28","-0.30","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","7","96.32","95.68","0.23","-0.35","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","8","96.29","95.67","0.23","-0.37","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","9","96.21","95.68","0.23","-0.46","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","10","96.43","95.66","0.23","-0.21","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","11","96.46","95.93","0.28","-0.51","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","12","98.21","97.74","0.40","-0.69","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","13","98.97","98.70","0.29","-0.78","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","14","100.14","99.84","0.24","-0.70","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","15","100.57","100.44","0.35","-0.98","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","16","102.50","101.84","0.42","-0.52","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","17","108.14","107.76","0.35","-0.73","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","18","104.86","104.23","0.34","-0.47","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","19","109.36","108.69","0.35","-0.44","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","20","111.74","110.86","0.35","-0.22","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","21","114.77","114.19","0.38","-0.55","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","22","115.39","114.88","0.35","-0.60","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","23","114.16","113.67","0.33","-0.59","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","24","113.83","113.46","0.33","-0.71","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","25","112.41","112.16","0.31","-0.81","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","26","105.18","105.08","0.22","-0.88","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","27","105.50","105.25","0.26","-0.77","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","28","105.25","105.08","0.22","-0.80","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","29","106.99","106.97","0.25","-0.99","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","30","104.89","105.00","0.20","-1.06","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","31","105.19","105.13","0.22","-0.91","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","32","105.01","105.12","0.21","-1.07","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","33","104.89","104.92","0.23","-1.02","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","34","104.53","104.73","0.27","-1.23","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","35","104.63","104.62","0.29","-1.04","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","36","104.54","104.51","0.37","-1.10","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","37","104.50","104.39","0.37","-1.02","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","38","110.75","110.85","0.37","-1.23","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","39","112.64","112.19","0.38","-0.69","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","40","113.85","113.72","0.37","-0.99","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","41","113.47","113.07","0.39","-0.74","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","42","114.73","114.36","0.41","-0.80","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","43","108.64","108.58","0.49","-1.19","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","44","127.76","127.64","0.69","-1.33","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","45","120.83","120.00","0.54","-0.47","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","46","108.08","107.42","0.52","-0.62","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","47","104.65","104.05","0.53","-0.69","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","24 Nov 2018","48","120.21","120.01","0.39","-0.95","0.00","0.20","0.3016","0.0036","0.2505"
"WEP","25 Nov 2018","1","106.72","106.41","0.26","-0.71","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","2","105.34","104.55","0.33","-0.31","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","3","103.82","103.05","0.32","-0.31","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","4","102.70","101.74","0.32","-0.12","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","5","101.43","100.87","0.34","-0.55","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","6","100.51","99.83","0.33","-0.42","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","7","100.40","99.62","0.33","-0.31","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","8","100.45","99.61","0.33","-0.26","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","9","99.56","98.82","0.33","-0.36","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","10","99.28","98.83","0.32","-0.63","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","11","100.28","99.62","0.34","-0.44","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","12","100.40","99.62","0.42","-0.41","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","13","100.45","99.78","0.46","-0.55","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","14","100.51","99.85","0.47","-0.57","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","15","100.63","99.85","0.54","-0.52","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","16","100.70","99.86","0.55","-0.47","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","17","101.59","100.89","0.54","-0.61","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","18","101.55","100.95","0.62","-0.79","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","19","103.21","101.87","0.60","-0.02","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","20","103.78","103.00","0.54","-0.53","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","21","105.36","104.51","0.44","-0.35","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","22","104.83","104.51","0.41","-0.85","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","23","104.91","104.52","0.27","-0.64","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","24","105.52","105.27","0.26","-0.77","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","25","105.69","105.24","0.40","-0.71","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","26","105.66","105.27","0.26","-0.63","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","27","105.86","105.49","0.26","-0.65","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","28","106.45","106.02","0.40","-0.73","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","29","107.75","107.13","0.40","-0.54","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","30","106.27","105.77","0.39","-0.66","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","31","105.73","105.70","0.26","-0.99","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","32","105.35","105.52","0.26","-1.19","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","33","106.00","105.59","0.47","-0.82","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","34","105.87","105.59","0.60","-1.09","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","35","106.24","105.46","0.63","-0.61","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","36","106.35","105.71","0.70","-0.82","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","37","107.86","107.45","0.71","-1.06","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","38","116.86","115.88","0.90","-0.69","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","39","125.24","124.60","0.90","-1.03","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","40","128.25","127.65","0.72","-0.88","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","41","130.38","129.69","0.72","-0.80","0.00","0.20","0.3016","0.0037","0.2589"
"WEP","25 Nov 2018","42","130.24","129.76","0.70","-0.98","0.00","0.20","0.3016","0.0037","0.2589"
